device_id,usage_count,unique_users
07645D,12,12
09449D,12,12
DP427,12,12
粤B38325D,12,12
06091D,12,12
粤B06815D,12,12
粤B36242D,12,12
粤B34303D,12,12
47760D,12,12
37716D,12,12
04973D,12,12
00130D,12,12
07946D,12,12
粤B30908D,12,12
07886D,12,12
粤B06819D,12,12
08433D,12,12
粤B04623D,12,12
AGM-148,12,12
DN5841,12,12
粤B32398D,12,12
01307D,12,12
00313D,12,12
01635D,12,12
06450D,12,12
粤BY5546,12,12
04502D,12,12
08621D,12,12
02721D,12,12
03797D,12,12
35292D,12,12
粤B48230D,12,12
49142D,12,12
04286D,12,12
粤B35359D,12,12
01098D,12,12
02682D,12,12
粤B36701D,11,11
46643D,11,11
08665D,11,11
粤B06020D,11,11
07748D,11,11
粤B34486D,11,11
粤BW7326,11,11
05279D,11,11
DS1347,11,11
09767D,11,11
粤B02538D,11,11
05267D,11,11
01642D,11,11
粤B01418D,11,11
02117D,11,11
03647D,11,11
43063D,11,11
06910D,11,11
08059D,11,11
07579D,11,11
45928D,11,11
03965D,11,11
08985D,11,11
35810D,11,11
粤B37048D,11,11
CJ317,11,11
31351D,11,11
粤BBB743,11,11
02361D,11,11
粤B09265D,11,11
粤B49159D,11,11
09076D,11,11
DT7241,11,11
30969D,11,11
05733D,11,11
粤B04230D,11,11
粤B38235D,11,11
03607D,11,11
粤BZ7457,11,11
粤B43051D,11,11
粤B02558D,11,11
01928D,11,11
T4173,11,11
粤B06072D,11,11
粤B00972D,11,11
06955D,11,11
粤B38030D,11,11
粤B31500D,11,11
45270D,11,11
CH759,11,11
粤B06106D,11,11
07827D,11,11
粤B47932D,11,11
07325D,11,11
49079D,11,11
粤B05163D,11,10
37672D,11,11
02217D,11,11
04177D,11,11
03707D,11,11
粤B06102D,11,11
08198D,11,11
粤B08259D,11,11
47749D,11,11
粤B38980D,11,11
31588D,11,11
07093D,11,11
46838D,11,11
09730D,11,11
43222D,11,11
01391D,11,11
粤B39972D,11,11
粤B45143D,11,11
46683D,11,11
粤B01903D,11,11
粤B09892D,11,10
01521D,11,11
02330D,11,11
02806D,11,11
00847D,11,11
CH829,11,11
粤B41979D,11,11
CJ277,11,11
DS1417,11,11
DP459,11,11
47428D,11,11
02282D,11,11
38255D,11,11
粤B31872D,11,11
DT8945,11,11
30983D,11,11
06510D,11,11
粤B32940D,11,11
00962D,11,11
粤B05025D,11,11
粤B42129D,11,11
粤BN4605,11,11
49700D,11,11
CH421,11,11
46232D,11,11
粤B00835D,11,11
00410D,11,11
CJ986,11,11
CJ305,11,11
48661D,11,11
粤B42643D,11,11
03140D,11,11
粤B35318D,11,11
47493D,11,11
粤B33385D,11,11
09015D,11,11
05870D,11,11
粤B45130D,11,11
粤B42640D,11,11
DT2443,11,11
01472D,11,11
02208D,11,11
粤B30100D,11,11
03075D,11,11
粤B31870D,11,11
粤B49197D,11,11
06078D,11,11
07412D,11,11
08758D,11,11
粤B46298D,11,11
05229D,11,11
45906D,11,11
粤B08262D,11,11
45936D,11,11
粤B49979D,11,11
CK142,11,11
粤B41110D,11,11
05946D,11,11
31519D,11,11
粤B47987D,11,11
08890D,11,11
04707D,11,11
粤B01226D,11,11
U0436,11,11
46606D,11,11
07949D,11,11
粤B39336D,11,11
粤B05713D,11,11
07169D,11,11
粤BW3023,11,11
粤B08739D,11,11
04631D,11,11
09071D,11,11
00857D,11,11
45603D,11,11
37628D,11,11
粤BW7093,11,11
33649D,11,11
02169D,11,11
09243D,11,11
07126D,11,11
01712D,11,11
35612D,11,11
粤B39192D,11,11
粤B04577D,11,11
05497D,11,11
46971D,11,11
粤B00785D,11,11
粤B00425D,11,11
02736D,11,11
01831D,11,11
04532D,11,11
粤B49192D,11,11
09360D,11,11
粤B39978D,11,11
02385D,11,10
粤B38390D,11,11
31789D,11,11
04635D,11,11
粤B03905D,11,8
09572D,11,11
47793D,11,11
08720D,11,11
35986D,11,11
粤B08065D,11,11
粤B38050D,11,11
CK362,11,11
粤BZ7437,11,11
48869D,11,11
08965D,11,11
08486D,11,10
03085D,11,11
00553D,11,11
00021D,11,11
46648D,11,11
粤B38051D,11,11
04901D,11,11
01041D,11,11
粤B38480D,11,11
07296D,11,11
粤B09838D,11,11
粤B09358D,11,11
粤B01917D,11,11
粤B08446D,11,11
37137D,11,11
03001D,11,11
粤B06092D,11,11
45690D,11,11
CK333,11,11
03238D,11,11
36750D,11,11
08815D,11,11
DP478,11,11
T9763,11,11
粤B04819D,11,11
02680D,11,11
03318D,11,11
08920D,11,11
35809D,11,11
粤B36258D,11,11
粤B39896D,11,11
T9518,11,11
33515D,11,11
粤B34476D,11,11
粤B03439D,11,11
03849D,11,11
粤B33829D,11,11
45966D,11,11
49022D,11,11
粤B02060D,11,11
03417D,11,11
粤B70619D,11,11
35957D,11,11
01978D,11,11
09761D,11,11
06333D,11,11
05336D,11,11
粤B05948D,11,11
粤B45773D,11,11
06477D,11,11
U0052,11,11
46931D,11,11
粤BBD048,11,11
05828D,11,11
粤BY5533,11,11
粤B34403D,11,11
34325D,11,11
00311D,11,11
41908D,11,11
35843D,11,11
08397D,11,11
35929D,11,11
粤B45723D,11,11
CK186,11,11
粤B32562D,10,10
CK028,10,10
T4275,10,10
02783D,10,10
粤B33910D,10,10
03486D,10,10
34003D,10,10
03639D,10,10
粤B31977D,10,10
49136D,10,10
粤B34188D,10,10
31799D,10,10
09488D,10,10
粤B02276D,10,10
31345D,10,10
45957D,10,10
粤B06830D,10,10
粤B04999D,10,10
38419D,10,10
04888D,10,10
粤B38283D,10,10
01069D,10,10
05221D,10,10
粤B38088D,10,10
粤BBA650,10,10
CH923,10,10
06391D,10,10
02692D,10,10
01497D,10,10
粤B01589D,10,10
粤B04432D,10,10
粤BAW447,10,10
粤B04316D,10,10
06800D,10,10
01645D,10,10
07719D,10,10
粤B07661D,10,10
粤B35320D,10,10
31100D,10,10
49175D,10,10
46902D,10,10
DN4557,10,10
DP443,10,10
粤B36361D,10,10
粤BN6909,10,10
37627D,10,10
粤B08803D,10,10
47467D,10,10
08220D,10,10
31346D,10,10
DP463,10,10
DT0472,10,10
01435D,10,10
粤BAB700,10,10
09400D,10,10
34571D,10,10
49062D,10,10
粤B42698D,10,10
粤B38011D,10,10
06345D,10,10
粤BBA746,10,10
00523D,10,10
粤B06022D,10,10
05633D,10,10
07845D,10,10
49067D,10,10
07006D,10,10
粤B08849D,10,10
粤BY5540,10,10
04821D,10,10
03459D,10,10
粤BBB916,10,10
粤B34082D,10,10
06229D,10,10
粤B08653D,10,10
35692D,10,10
粤B41183D,10,10
03349D,10,10
08072D,10,10
05196D,10,9
08167D,10,10
01022D,10,10
粤BAY145,10,10
CM005,10,10
CN811,10,10
38060D,10,10
粤BN6595,10,10
38016D,10,10
CA736,10,10
04435D,10,9
粤B39835D,10,10
00777D,10,10
39786D,10,10
02307D,10,10
06312D,10,10
BW276,10,10
CM075,10,10
08279D,10,10
粤B08798D,10,10
粤B02649D,10,9
07715D,10,10
粤B07386D,10,10
08179D,10,10
粤B02927D,10,10
00855D,10,10
34056D,10,10
08727D,10,10
02412D,10,10
45613D,10,10
粤B35869D,10,10
粤B01502D,10,10
00708D,10,10
CJ997,10,10
03080D,10,10
42047D,10,10
35915D,10,10
04708D,10,10
粤B33941D,10,10
02339D,10,10
粤BU2669,10,10
05158D,10,10
05591D,10,10
粤B05682D,10,10
07981D,10,10
粤B01983D,10,10
粤BBA050,10,10
DT4740,10,10
粤B39970D,10,10
粤B09700D,10,10
04517D,10,10
34340D,10,10
03157D,10,10
CH978,10,10
粤B05393D,10,10
04580D,10,10
33577D,10,10
34401D,10,10
43077D,10,10
09019D,10,10
BV498,10,10
39910D,10,10
08991D,10,10
40187D,10,10
U0549,10,10
粤B37086D,10,10
48672D,10,10
02508D,10,10
01503D,10,10
粤B00160D,10,10
04442D,10,10
粤B34413D,10,10
07833D,10,10
04833D,10,10
粤B31821D,10,10
粤B00162D,10,10
DN4912,10,10
粤B33980D,10,10
04326D,10,10
02072D,10,10
CH977,10,10
02145D,10,10
07005D,10,10
30373D,10,10
粤B38915D,10,10
BV487,10,10
粤B43020D,10,10
BV143,10,10
38879D,10,10
粤B38337D,10,10
31722D,10,10
06798D,10,10
47473D,10,10
49947D,10,10
07155D,10,10
U0476,10,10
粤B38033D,10,10
粤B49997D,10,9
01156D,10,10
粤B07723D,10,10
粤B06157D,10,10
粤B39955D,10,10
粤BBA295,10,10
粤B31809D,10,10
06423D,10,10
08700D,10,10
31350D,10,10
01201D,10,10
02285D,10,10
47756D,10,10
粤B42648D,10,10
粤B09242D,10,10
粤B06180D,10,10
02368D,10,10
36531D,10,10
08961D,10,10
07360D,10,10
粤B06609D,10,10
41123D,10,10
T9422,10,10
08871D,10,10
37670D,10,10
粤B06598D,10,10
粤B04357D,10,9
CN679,10,10
DT9447,10,10
05127D,10,9
40111D,10,10
粤B02982D,10,10
04339D,10,10
粤B35397D,10,10
03045D,10,10
粤B31880D,10,10
33642D,10,10
41911D,10,10
粤B00138D,10,10
U0477,10,10
05947D,10,10
06207D,10,10
CM041,10,10
08293D,10,10
粤B07075D,10,10
粤B33945D,10,10
粤B42627D,10,10
03256D,10,10
03426D,10,10
03373D,10,10
07343D,10,10
03070D,10,10
CN506,10,10
CN787,10,10
03280D,10,10
CN600,10,10
05881D,10,10
43215D,10,10
08260D,10,10
09820D,10,10
CK262,10,10
03871D,10,10
粤B33366D,10,10
粤B34859D,10,10
08301D,10,10
01707D,10,10
粤B35345D,10,10
47437D,10,10
49560D,10,10
粤B33983D,10,10
35823D,10,10
05895D,10,10
00877D,10,10
粤B05703D,10,10
粤B05955D,10,10
07992D,10,10
01856D,10,10
05326D,10,10
45667D,10,10
03793D,10,10
07867D,10,10
粤B34679D,9,9
DN6490,9,9
DT9407,9,9
粤B03896D,9,9
00219D,9,9
31107D,9,9
粤B09189D,9,9
01698D,9,9
02335D,9,9
粤B31157D,9,9
CM120,9,9
粤B34001D,9,9
31573D,9,9
03446D,9,9
37676D,9,9
CN831,9,9
04471D,9,9
09980D,9,9
08367D,9,9
04265D,9,9
粤B38943D,9,9
00597D,9,9
34037D,9,9
粤B30336D,9,9
粤BBA501,9,9
32688D,9,9
粤B47946D,9,9
46853D,9,9
粤B47440D,9,9
粤B07420D,9,9
04996D,9,9
09370D,9,9
粤BBA303,9,9
粤BBA527,9,9
32290D,9,9
03399D,9,9
07568D,9,9
粤B31183D,9,9
06036D,9,9
粤B47405D,9,9
粤B08750D,9,9
47767D,9,9
粤B38265D,9,9
粤BBB702,9,9
04792D,9,9
41233D,9,9
粤B49930D,9,9
粤B07431D,9,9
00273D,9,9
07099D,9,9
06608D,9,9
粤B03900D,9,9
粤B00188D,9,9
DD340,9,9
粤B32141D,9,9
05780D,9,9
49775D,9,9
粤B09742D,9,9
31980D,9,9
36716D,9,9
DT7411,9,9
粤B04959D,9,9
粤B08016D,9,9
CM170,9,9
45278D,9,9
粤B04983D,9,9
31953D,9,9
BS473,9,9
粤B31787D,9,9
04557D,9,9
39028D,9,9
T7406,9,9
07248D,9,9
粤B04810D,9,9
31985D,9,9
46216D,9,9
01012D,9,9
CK150,9,9
07350D,9,9
31512D,9,9
粤B38003D,9,8
06360D,9,9
31362D,9,9
09516D,9,9
38427D,9,9
00753D,9,9
粤B01973D,9,9
CB316,9,9
粤B41905D,9,9
08199D,9,9
粤B36595D,9,9
粤B01495D,9,9
05131D,9,9
05933D,9,9
08391D,9,9
34565D,9,9
05126D,9,8
00870D,9,9
粤BAB747,9,9
粤B41130D,9,9
BV473,9,9
07657D,9,9
粤B01259D,9,9
U0259,9,9
粤B31720D,9,9
粤B04509D,9,9
粤B30152D,9,9
粤BBA053,9,9
CH408,9,9
粤B39306D,9,9
粤B31137D,9,9
33547D,9,9
07849D,9,9
08960D,9,9
粤B09292D,9,8
46248D,9,9
47992D,9,9
33821D,9,9
08088D,9,9
09067D,9,9
07000D,9,9
01990D,9,9
粤B04941D,9,9
02438D,9,9
46935D,9,9
38467D,9,9
02017D,9,9
35897D,9,9
00420D,9,9
粤B30963D,9,9
粤B48266D,9,9
06943D,9,9
01410D,9,9
05857D,9,9
06326D,9,9
05465D,9,9
DP420,9,9
06328D,9,9
粤B02933D,9,8
粤B49181D,9,9
46877D,9,9
03249D,9,9
05148D,9,9
CN687,9,9
CJ005,9,9
04240D,9,9
49578D,9,9
07565D,9,9
粤B06368D,9,9
02240D,9,9
粤B31528D,9,9
粤B03185D,9,9
09846D,9,8
CK179,9,9
粤B40309D,9,9
粤B37147D,9,9
04740D,9,9
04840D,9,9
粤B05058D,9,9
05410D,9,9
粤B30939D,9,9
粤B04797D,9,9
04401D,9,9
粤B06186D,9,9
34427D,9,9
粤BBB876,9,9
33616D,9,9
DS6741,9,8
47487D,9,9
粤B36588D,9,9
粤B05086D,9,9
09009D,9,9
粤BY5537,9,9
粤B30308D,9,9
DR4147,9,9
DP447,9,9
47492D,9,9
01696D,9,9
粤B48801D,9,9
08240D,9,9
粤BBB547,9,9
02475D,9,9
粤B01569D,9,9
09561D,9,9
粤B05967D,9,8
38346D,9,9
01740D,9,9
粤B30999D,9,9
粤B39725D,9,9
44087D,9,9
DT9521,9,9
41426D,9,9
粤B02001D,9,9
04008D,9,9
粤B09617D,9,9
粤B42677D,9,9
粤B00116D,9,9
粤B35899D,9,9
粤B34823D,9,9
07082D,9,9
37106D,9,9
37548D,9,9
35253D,9,9
46631D,9,9
粤B07861D,9,9
粤B09923D,9,9
02595D,9,9
08977D,9,9
06351D,9,9
粤B38905D,9,9
CK076,9,9
02232D,9,9
07586D,9,9
02200D,9,9
07842D,9,9
01811D,9,9
06100D,9,9
N4750,8,8
粤BY5548,8,8
45887D,8,8
43207D,8,8
粤B01702D,8,8
粤B41483D,8,8
04181D,8,8
08431D,8,8
粤B35803D,8,8
32266D,8,8
35278D,8,8
粤B05902D,8,8
02435D,8,8
粤B38069D,8,8
06979D,8,8
41460D,8,8
05945D,8,8
粤BN6623,8,8
37699D,8,8
38957D,8,8
04287D,8,8
37735D,8,8
粤B07283D,8,8
CM048,8,8
粤B05498D,8,8
粤B01297D,8,8
粤B08747D,8,8
T9410,8,8
粤BBA440,8,8
02967D,8,8
粤B05822D,8,8
粤B34025D,8,8
05246D,8,8
粤BY5543,8,8
粤B49969D,8,8
粤B39831D,8,8
07871D,8,8
33628D,8,8
粤B38396D,8,8
粤B03593D,8,8
粤B03173D,8,8
39737D,8,8
09521D,8,8
30459D,8,8
粤B09945D,8,8
49513D,8,6
粤B31801D,8,8
DP460,8,8
04560D,8,8
粤B49965D,8,8
47432D,8,8
粤B04143D,8,8
06749D,8,8
粤B00163D,8,8
06250D,8,8
03760D,8,8
粤B01929D,8,8
CK082,8,8
粤B05018D,8,8
CJ983,8,8
38329D,8,8
49186D,8,8
粤B07806D,8,8
33500D,8,8
46600D,8,8
01910D,8,8
CN777,8,8
粤B32542D,8,8
34531D,8,8
粤B01861D,8,8
粤BBE389,8,8
09469D,8,8
DR4941,8,8
04846D,8,8
09280D,8,8
02430D,8,8
09881D,8,8
43210D,8,8
04378D,8,8
粤B06397D,8,8
33672D,8,8
02786D,8,8
粤B39155D,8,8
粤B38205D,8,8
U0487,8,8
粤BN2686,8,8
42630D,8,8
05835D,8,8
粤B09801D,8,8
粤B05087D,8,8
49796D,8,8
02440D,8,8
粤B37100D,8,8
粤B01253D,8,8
05195D,8,8
08190D,8,8
09900D,8,8
粤B31746D,8,8
02175D,8,8
06928D,8,8
粤B06623D,8,8
04123D,8,8
粤BBB873,8,8
粤B35805D,8,8
08063D,8,8
粤B02003D,8,8
03172D,8,8
粤B30353D,8,8
05956D,8,8
粤B02925D,8,8
43017D,8,8
粤B09752D,8,8
粤B34655D,8,8
05352D,8,8
CN677,8,8
06743D,8,8
06646D,8,8
01765D,8,8
粤B02583D,8,8
02630D,8,8
粤B02722D,8,8
47721D,8,8
00389D,8,8
粤B05093D,8,8
01546D,8,8
U0459,8,8
04130D,8,8
粤BAB695,8,8
粤B04722D,8,8
03898D,8,8
02672D,8,7
粤B36710D,8,8
08839D,8,8
05949D,8,8
37767D,8,8
06071D,8,8
粤B43049D,8,8
粤B33540D,8,8
09493D,8,8
05582D,8,8
01241D,8,8
07445D,8,8
粤B01206D,8,8
粤BN2789,8,8
粤B04913D,8,8
00147D,8,8
粤BW7263,8,8
粤B45781D,8,8
粤B07659D,8,8
粤B08109D,8,8
38076D,8,8
06350D,8,8
CC340,8,8
DP461,8,8
粤BN3452,8,8
粤B48629D,8,8
07688D,8,8
41238D,8,8
03527D,8,8
粤B08155D,8,8
粤B05953D,8,8
08816D,8,8
CH515,8,8
04791D,8,8
02451D,8,8
粤B08721D,8,8
08622D,8,8
粤B06529D,8,8
粤B06639D,8,8
粤B38352D,8,8
粤B02493D,8,8
00248D,8,8
49130D,8,8
粤B03672D,8,8
03743D,8,8
粤B06006D,8,8
CH509,8,8
07743D,8,8
04170D,8,8
DP432,8,8
粤B04537D,8,8
粤B42173D,8,8
DT7480,8,8
粤B01923D,8,8
05152D,8,8
49047D,8,8
03841D,8,8
粤B03433D,8,8
48863D,8,8
粤BN6789,8,8
粤B33889D,8,8
粤BZ7480,8,8
粤B09219D,8,8
03667D,8,8
34579D,8,8
粤B04786D,8,8
08133D,8,8
45629D,8,8
00788D,8,8
粤B09675D,8,8
粤B07703D,8,8
02201D,8,8
粤B49108D,8,8
00270D,8,8
07507D,8,8
粤B38963D,8,8
T8493,8,8
05686D,8,8
01357D,8,8
06466D,8,8
粤B01488D,8,8
粤B07601D,8,8
粤B47968D,8,8
48677D,8,8
06670D,8,8
粤B08422D,8,8
08793D,8,8
04076D,8,8
04766D,8,8
04968D,8,8
CN651,8,8
40351D,8,8
粤B45627D,7,7
33612D,7,7
粤B35815D,7,7
DP440,7,7
CN788,7,7
DP485,7,7
35296D,7,7
32557D,7,7
04658D,7,7
34540D,7,7
粤BAY415,7,7
粤B31336D,7,7
CM023,7,7
粤B08518D,7,7
粤B34177D,7,7
粤BAY459,7,7
02140D,7,7
粤B38032D,7,7
粤B38978D,7,7
粤B02019D,7,7
31116D,7,7
粤B31703D,7,7
粤BY5542,7,7
07438D,7,7
粤B45669D,7,7
08238D,7,7
02139D,7,7
粤B44032D,7,7
00960D,7,7
08901D,7,7
49941D,7,7
粤B05400D,7,7
08256D,7,7
01686D,7,7
01680D,7,7
03448D,7,7
00267D,7,7
40151D,7,7
08261D,7,7
00330D,7,7
粤B04597D,7,7
粤BAB689,7,7
07196D,7,7
08891D,7,7
07502D,7,7
00758D,7,7
00000D,7,7
粤BZ7493,7,7
34498D,7,7
粤B09830D,7,7
03659D,7,7
30941D,7,7
03852D,7,7
01670D,7,7
粤B38096D,7,7
02182D,7,7
45642D,7,7
01236D,7,7
07909D,7,7
48827D,7,7
U0545,7,7
07680D,7,7
粤B05033D,7,7
粤B38823D,7,7
粤B35341D,7,7
05527D,7,7
06087D,7,7
39749D,7,7
46826D,7,7
07247D,7,7
08645D,7,7
37523D,7,7
33537D,7,7
39373D,7,7
00383D,7,7
粤B06352D,7,7
39736D,7,7
43269D,7,7
37556D,7,7
41986D,7,7
粤B00137D,7,7
04331D,7,7
粤BBA470,7,7
CH948,7,7
粤B48656D,7,7
36070D,7,7
37011D,7,7
粤B33990D,7,7
45942D,7,7
CH403,7,7
02326D,7,7
粤B09117D,7,7
34166D,7,7
粤B07816D,7,7
02378D,7,7
03868D,7,7
05347D,7,7
粤B01247D,7,7
03866D,7,7
05349D,7,7
粤B01585D,7,7
粤BBA638,7,7
粤B07345D,7,7
CN719,7,7
02151D,7,7
02960D,7,7
粤B39985D,7,7
粤B33862D,7,7
35989D,7,7
DT1742,7,7
粤BBA093,7,7
IGT-124,7,7
05335D,7,7
粤BP5766,7,7
09882D,7,7
粤B01961D,7,7
粤B09278D,7,7
04992D,7,7
38481D,7,7
粤B44038D,7,7
30331D,7,7
45876D,7,7
47429D,7,7
04862D,7,7
05283D,7,6
05567D,7,7
00532D,7,7
34406D,7,7
粤BZ7447,7,7
粤B00241D,7,7
34639D,7,7
粤B39916D,7,7
37567D,7,7
41932D,7,7
05287D,7,7
粤B31196D,7,7
00392D,7,7
04292D,7,7
U0440,7,7
02839D,7,7
35680D,7,7
DP436,7,7
粤B06862D,7,7
43299D,7,7
粤B39368D,7,7
粤BBA940,7,7
粤BP5689,7,7
粤B01976D,7,7
07760D,7,7
粤B08205D,7,7
07820D,7,7
粤B32692D,7,7
粤B07492D,7,7
粤B08069D,7,7
08469D,7,7
04252D,7,7
粤B39948D,7,7
32583D,7,7
粤B07045D,7,7
粤B39979D,7,7
粤B09988D,7,7
CK253,7,7
05367D,7,7
02576D,7,7
BW467,7,7
09942D,7,7
粤B09695D,7,7
粤B36038D,7,7
粤B47483D,7,7
CM109,7,7
粤B07163D,7,7
粤BBB648,7,7
粤B45097D,7,7
48283D,7,7
06230D,7,7
粤B09232D,7,7
08818D,7,7
04038D,7,7
粤BN2192,7,7
06046D,7,7
45628D,7,7
粤B33907D,7,7
45619D,7,7
粤B06618D,7,7
粤B06605D,7,7
06932D,7,7
01248D,7,7
T9537,7,7
粤B38055D,7,7
01192D,7,7
45203D,7,7
49045D,7,7
粤B05997D,7,7
49011D,7,7
粤B08292D,7,7
粤B04963D,7,7
08451D,7,7
粤B05316D,7,7
粤B35382D,7,7
CH520,7,7
02550D,7,7
CN617,7,7
粤B03595D,7,7
02305D,7,7
08843D,7,7
00067D,7,7
CK338,7,7
BW430,7,7
03819D,7,7
04060D,7,7
CM003,7,7
36313D,7,7
粤B09611D,7,7
00757D,7,7
41496D,7,7
49927D,7,7
31712D,7,7
粤BAY455,7,7
04499D,7,7
00817D,7,7
粤B32267D,7,7
粤B39802D,7,7
08276D,7,7
04275D,7,7
粤B05253D,7,7
粤B31852D,7,7
CH507,7,7
粤B36589D,7,7
45950D,7,7
粤B40528D,7,7
粤B40120D,7,7
06081D,7,7
粤B01945D,7,7
00431D,7,7
粤B04770D,7,6
CK295,7,7
06192D,7,7
粤B06263D,7,7
00985D,7,7
45172D,7,7
粤B38393D,7,7
01087D,7,7
DN3742,7,7
08692D,7,7
CK208,7,7
粤BAB818,7,7
粤B39328D,6,6
31998D,6,6
06706D,6,6
46623D,6,6
粤B03901D,6,6
06790D,6,6
粤B38847D,6,6
粤B40565D,6,6
35256D,6,6
06211D,6,6
45240D,6,6
31738D,6,6
粤B09195D,6,6
08975D,6,6
DD140,6,6
粤B37105D,6,6
31995D,6,6
00662D,6,6
48825D,6,6
40319D,6,6
46242D,6,6
粤B36362D,6,6
08280D,6,6
粤B39963D,6,6
05261D,6,6
CM147,6,6
09427D,6,6
粤B05669D,6,6
U0072,6,6
粤BBA059,6,6
AGT-135,6,6
粤B31823D,6,6
粤B08418D,6,6
粤B39886D,6,6
02298D,6,6
CH512,6,6
02851D,6,6
03093D,6,6
粤B30455D,6,6
38471D,6,6
粤B06438D,6,6
45196D,6,6
45870D,6,6
07101D,6,6
47771D,6,6
00317D,6,6
04361D,6,6
粤B39913D,6,6
CH837,6,6
00826D,6,6
粤B33807D,6,6
03148D,6,6
粤B38965D,6,6
35670D,6,6
BW548,6,6
CC600,6,6
粤B30306D,6,6
粤BBA623,6,6
39473D,6,6
34669D,6,6
粤B07700D,6,6
粤B40507D,6,6
37657D,6,6
DN7041,6,6
07808D,6,6
30932D,6,6
08592D,6,6
33673D,6,6
00316D,6,6
47421D,6,6
粤B02236D,6,6
粤B39317D,6,6
BW917,6,6
33448D,6,6
02403D,6,6
00542D,6,6
34923D,6,6
粤B38232D,6,6
CN728,6,6
粤B05149D,6,6
00380D,6,6
粤B44069D,6,6
46890D,6,6
00740D,6,6
粤B09131D,6,6
05299D,6,6
03836D,6,5
06715D,6,6
07355D,6,6
粤B34497D,6,6
04946D,6,6
粤B37155D,6,6
09587D,6,6
05168D,6,6
粤B45753D,6,6
00238D,6,6
05185D,6,6
粤B43097D,6,6
04732D,6,6
05868D,6,6
08786D,6,6
粤BBA532,6,6
CH735,6,6
CH997,6,6
41490D,6,6
05139D,6,6
粤BN2986,6,6
43259D,6,6
CK078,6,6
49767D,6,6
08905D,6,6
粤B48829D,6,6
41412D,6,6
粤B05031D,6,6
34449D,6,6
31152D,6,6
05662D,6,6
粤B35985D,6,6
36532D,6,6
粤B45167D,6,6
36273D,6,6
CC387,6,6
粤B41282D,6,6
32396D,6,6
粤B05447D,6,6
49572D,6,6
01393D,6,6
43211D,6,6
CN621,6,6
粤B04979D,6,6
粤B06832D,6,6
粤B08093D,6,6
CN671,6,6
粤B04519D,6,6
粤B01051D,6,6
08126D,6,6
35895D,6,6
粤B47418D,6,6
CH391,6,6
08847D,6,6
34463D,6,6
43229D,6,6
粤B02937D,6,6
粤B38006D,6,6
CH702,6,6
粤BBA457,6,6
CH377,6,6
BW431,6,6
45025D,6,6
34331D,6,6
粤B38081D,6,6
06953D,6,6
粤B06833D,6,6
01003D,6,6
粤B08029D,6,6
粤B35326D,6,6
粤B31383D,6,6
粤B09836D,6,6
粤BBA691,6,6
粤B09101D,6,6
01170D,6,6
06061D,6,6
04081D,6,6
粤B45102D,6,6
01728D,6,6
CH453,6,6
05145D,6,6
粤B37742D,6,6
T4277,6,6
34685D,6,6
49900D,6,6
07609D,6,6
粤B09833D,6,6
07227D,6,6
粤B31885D,6,6
粤B09138D,6,6
05936D,6,6
粤B44079D,6,6
粤B07795D,6,6
04761D,6,6
粤B33373D,6,6
36317D,6,6
粤B32209D,6,6
粤B07711D,6,6
粤B39355D,6,6
07337D,6,6
49982D,6,6
粤B36216D,6,6
CM029,6,6
07115D,6,6
45843D,6,6
08330D,6,6
CH903,6,6
BW720,6,6
00630D,6,6
46662D,6,6
粤B40376D,6,6
粤B38867D,6,6
09201D,6,6
CJ332,6,6
粤B33867D,6,6
07701D,6,6
CN538,6,6
U0241,6,6
01647D,6,6
粤B04952D,6,6
粤B38909D,6,6
09059D,6,6
粤B39305D,6,6
粤BBB407,6,6
04673D,6,6
33567D,6,6
08476D,6,6
CC611,5,5
粤B06629D,5,5
03181D,5,5
04723D,5,5
06702D,5,5
09042D,5,5
01485D,5,5
35213D,5,5
09995D,5,5
粤B33809D,5,5
46208D,5,5
粤B08499D,5,5
08807D,5,5
CK106,5,5
37525D,5,5
03863D,5,5
粤B32380D,5,5
08461D,5,5
00619D,5,5
03069D,5,5
43081D,5,5
粤BY5538,5,5
粤B06363D,5,5
02477D,5,5
41277D,5,5
05219D,5,5
06210D,5,5
粤B02062D,5,5
47401D,5,5
DT7437,5,5
06317D,5,5
09230D,5,5
粤BY5405,5,5
粤B01980D,5,5
04272D,5,5
粤B08007D,5,5
06750D,5,5
粤B08212D,5,5
02926D,5,5
粤B04978D,5,5
47731D,5,5
粤B47416D,5,5
03135D,5,5
02617D,5,5
DP482,5,5
43218D,5,5
粤B07057D,5,5
39405D,5,5
49135D,5,5
09555D,5,5
粤B38335D,5,5
01658D,5,5
粤B01609D,5,5
粤B05700D,5,5
粤B01233D,5,5
粤B33965D,5,5
DN6413,5,5
CH349,5,5
粤B01919D,5,4
00285D,5,5
粤BAY437,5,5
49522D,5,5
粤B02723D,5,5
粤B30418D,5,5
06773D,5,5
01060D,5,5
39707D,5,5
02928D,5,5
CK306,5,5
粤B09927D,5,5
01605D,5,5
07427D,5,5
粤B09116D,5,5
45815D,5,5
CH787,5,5
04818D,5,5
02461D,5,5
03227D,5,5
粤B00642D,5,5
粤B30986D,5,5
CJ933,5,5
粤B09776D,5,5
08459D,5,5
DP455,5,5
37005D,5,5
01282D,5,5
粤B39347D,5,5
43291D,5,5
01970D,5,5
粤B30936D,5,5
粤B05051D,5,5
01151D,5,5
粤B38983D,5,5
